Id,SalePrice
1461,107246.00386870746
1462,142175.64129461415
1463,195803.23488675558
1464,206748.26771217363
1465,209635.57354093957
1466,175521.58693199084
1467,170216.25819811315
1468,182494.5579961067
1469,173658.77656706527
1470,120979.67610362144
1471,174258.1316099018
1472,100143.73385354402
1473,102296.49215386252
1474,142866.69308925103
1475,132004.50854674037
1476,399940.1875538662
1477,284445.94946635497
1478,269407.610635142
1479,297900.94991576613
1480,479238.18355098757
1481,394629.31401181826
1482,234829.38227634714
1483,189695.40425481222
1484,171682.6488511304
1485,154649.9082145991
1486,199212.66201902
1487,354613.9855832884
1488,241705.43624305775
1489,215720.70650892236
1490,225658.22252045208
1491,199565.2030008275
1492,80870.68997774625
1493,164010.18606611658
1494,283748.17487678875
1495,306296.5836933219
1496,220246.27302733593
1497,179873.4112123027
1498,159288.4672647113
1499,154304.38575995897
1500,153384.68999745764
1501,173253.41873508366
1502,157052.0256675408
1503,238713.71155203527
1504,236255.112478385
1505,237219.64361349973
1506,206529.05422826397
1507,251306.5734242217
1508,183611.8402123989
1509,173345.5999091044
1510,146316.811380966
1511,146809.40351245555
1512,176681.1511834515
1513,144397.18453312307
1514,151401.35762652053
1515,212455.66188654173
1516,131481.7279700579
1517,162897.30655933576
1518,130519.20362260815
1519,218112.28573405644
1520,133921.12723031238
1521,133930.06973649384
1522,179282.26748112647
1523,130131.77288978471
1524,131142.1619661339
1525,127328.69099871397
1526,101904.87857714972
1527,116909.277192621
1528,131232.45836025896
1529,150336.35286047249
1530,144976.37852155176
1531,112074.70844124397
1532,89517.14348274119
1533,142299.08903805196
1534,126944.74571576311
1535,152134.21747135505
1536,134204.1455091746
1537,76630.8461770088
1538,115907.69033715826
1539,182573.62114342657
1540,105645.26855207128
1541,145873.61627270878
1542,141823.79841793852
1543,172282.56743836953
1544,72807.60284604637
1545,100339.1086897735
1546,133938.50594590793
1547,102870.35372737901
1548,114767.20387174461
1549,120750.85326515256
1550,124463.43334197244
1551,100128.2997238771
1552,128373.71308689092
1553,157800.24294872812
1554,140912.65080645867
1555,189933.21260402305
1556,104867.4285103447
1557,125989.37728251929
1558,107268.8476162652
1559,91358.95492572525
1560,116548.10950759938
1561,142208.02321999476
1562,134570.6443416676
1563,127706.62339819237
1564,155653.0493787298
1565,160060.85642063318
1566,205217.888278212
1567,71857.95492360822
1568,242142.06353861451
1569,145329.14665453517
1570,140203.3264889787
1571,151046.19627501734
1572,127174.45878893754
1573,201837.1753129626
1574,147549.5827960379
1575,205605.35359172575
1576,207928.76111535792
1577,193512.84319747376
1578,141770.49868416396
1579,170788.22371965667
1580,205014.60835983005
1581,153798.96797355212
1582,122891.05125709958
1583,270015.33860671293
1584,223461.23091212
1585,138600.959097088
1586,63325.56673341982
1587,108575.02536741331
1588,129882.34276709365
1589,92554.76214992047
1590,141283.61559736443
1591,114267.79361996689
1592,113263.36299667024
1593,101225.9505610214
1594,106492.96390261994
1595,134042.605450372
1596,213996.6372128306
1597,190139.26735230762
1598,190155.3061134794
1599,140438.90205989822
1600,152060.37865420294
1601,75765.33942484729
1602,116966.57408914345
1603,74214.83561998232
1604,230547.82125343708
1605,217932.23459082175
1606,166158.54279394887
1607,194364.21404304833
1608,220012.23721954037
1609,214506.53014618385
1610,202915.32656150794
1611,145199.06194045485
1612,196623.56174772404
1613,188937.38210061885
1614,111951.71491908532
1615,102251.2363713241
1616,107064.76384160895
1617,99714.11234599305
1618,136303.67469784906
1619,126864.33753489066
1620,172738.17470199702
1621,155952.11463856357
1622,136287.30041490137
1623,229286.78765064394
1624,220604.5309772621
1625,117805.08376677182
1626,168753.2070437276
1627,210673.00008935662
1628,220790.01883506408
1629,164093.4868848998
1630,421175.61920506455
1631,257807.61385940344
1632,273879.09286687744
1633,146412.42832557898
1634,202355.73433801119
1635,171928.38431233165
1636,171234.077266308
1637,188014.61785373543
1638,184244.9003829034
1639,203787.90059412865
1640,253621.59715573888
1641,209336.0024780392
1642,245167.91224786692
1643,241671.13610763353
1644,245770.39323397528
1645,184975.78042633503
1646,162028.26446090723
1647,151773.36226206424
1648,140685.99261707976
1649,139459.08548028226
1650,108813.05413633608
1651,130162.5347570322
1652,104417.09084471829
1653,101416.12284596314
1654,143855.07065792862
1655,137458.96423770598
1656,139694.86911287523
1657,143774.6983124416
1658,147536.26184634346
1659,127121.61544847055
1660,153077.55463444476
1661,385293.35250092275
1662,357610.7539202391
1663,347265.13836154784
1664,461012.32364796445
1665,300747.29688103736
1666,297520.0292223327
1667,328172.6698244812
1668,301815.28219870897
1669,265276.1424451919
1670,311915.1891559821
1671,298331.51035887015
1672,420678.14549583173
1673,288660.7983533646
1674,260693.91587366982
1675,229157.0481317433
1676,213166.51531339512
1677,232563.27820462073
1678,386894.11583082913
1679,372792.6109698795
1680,331340.3465836933
1681,250659.73926498726
1682,289203.4602189879
1683,237765.19932188254
1684,183862.71683119127
1685,188284.61030610296
1686,172820.68650371965
1687,156863.39085400035
1688,204224.26974737537
1689,199111.80583898388
1690,199321.45552045733
1691,188713.0192264511
1692,211900.3107593795
1693,150356.4686191358
1694,197400.26430382
1695,157810.63292004258
1696,243820.41939196887
1697,159851.06774568936
1698,326457.70171623334
1699,319209.681587083
1700,264481.7126540599
1701,277962.1773427622
1702,254980.26439959204
1703,250120.516121895
1704,261210.81300702904
1705,229648.42110190948
1706,361481.02365487744
1707,245964.6152266755
1708,227161.32414157953
1709,236316.80098443397
1710,228053.16432071547
1711,233471.0218365675
1712,301192.1829282056
1713,254156.14884263597
1714,240304.88433365524
1715,221104.9099660162
1716,183467.2299575638
1717,177859.41297410673
1718,174686.709882964
1719,203648.83241007623
1720,208984.58623053136
1721,160112.7567026306
1722,157853.42260703014
1723,162348.11938967742
1724,226210.9228451423
1725,209342.74604609152
1726,189168.3662763124
1727,165408.43606387536
1728,172333.90790927905
1729,168107.5617085813
1730,149947.19024803123
1731,129853.11448525153
1732,116534.78555123956
1733,118097.03152945002
1734,119502.26546540477
1735,127097.03549332308
1736,115380.93010765818
1737,239888.67492764196
1738,246708.59788056088
1739,199419.10274947213
1740,261945.53235432683
1741,202622.44357712672
1742,173253.41873508366
1743,171713.40643232086
1744,247455.9610009393
1745,231292.93539389776
1746,195635.34490480015
1747,210806.41811258075
1748,217018.78840358465
1749,149654.91892310063
1750,127828.28365561475
1751,242625.33699645856
1752,118723.61171766873
1753,169576.6963330231
1754,192297.63380845202
1755,168659.54259255878
1756,123367.98360571776
1757,124758.20977471478
1758,153142.60962160313
1759,156504.86935474945
1760,160436.8288534785
1761,137814.13045679827
1762,156952.41066053754
1763,204673.85376318608
1764,128471.00588368975
1765,165979.33399982643
1766,174415.34529673206
1767,183049.30937204688
1768,134519.44859820232
1769,153769.78143400568
1770,130042.4736666977
1771,125738.46755113543
1772,159079.63857077184
1773,129501.57894481193
1774,173875.57122113134
1775,129856.47984874209
1776,133758.68511344274
1777,96259.41815374131
1778,136610.68488721875
1779,140713.5552149382
1780,167798.64142886354
1781,132355.2576116545
1782,107076.84800396384
1783,166408.0999919507
1784,142374.35801344117
1785,118627.97061292524
1786,135948.13310202578
1787,163631.66436287665
1788,73131.2357506353
1789,81088.07330977745
1790,96466.5606382032
1791,155351.60828911196
1792,155873.89580143834
1793,117731.80909154542
1794,131544.53347819665
1795,136487.4178822177
1796,125277.26990653924
1797,91926.80530228387
1798,124739.503987947
1799,110847.61596278688
1800,150685.95520689143
1801,134589.40331580164
1802,135812.63475306323
1803,175933.8457578038
1804,129686.66867465715
1805,135807.59818408324
1806,137268.35947210816
1807,104292.48601247258
1808,125030.44600423756
1809,149785.6640559923
1810,136971.17163242443
1811,115691.38274425332
1812,99235.13821949084
1813,117592.56674030134
1814,89680.12951083957
1815,69236.57703591241
1816,90602.75298143466
1817,128363.21606338162
1818,142472.6836343485
1819,140430.18391066318
1820,79003.59127907641
1821,128708.47039261168
1822,151004.22253634062
1823,55351.194943605486
1824,117165.10242651128
1825,156040.72507917645
1826,124885.19866136606
1827,106007.67170184213
1828,134411.06859008994
1829,107167.88271510323
1830,146842.30401359778
1831,151517.39966661079
1832,88678.81198190279
1833,141855.64176485784
1834,137612.16615132158
1835,109913.23265370996
1836,135263.40825580154
1837,93083.62223776254
1838,121288.51402055378
1839,117621.92477988727
1840,119637.31667109061
1841,128367.23446993929
1842,95679.48754272435
1843,116033.21164448076
1844,147575.06622818185
1845,132880.9305234525
1846,159266.63087563333
1847,295297.67000214686
1848,71508.83155421398
1849,118560.26047838261
1850,117176.98297802768
1851,147909.72420806062
1852,117099.70135473988
1853,124363.07165665964
1854,152250.23946326433
1855,162623.41177694808
1856,219875.21154559252
1857,170747.04291612108
1858,137594.38273234267
1859,147261.85319558255
1860,131880.3214909818
1861,145630.3365107519
1862,192683.05157470563
1863,177206.75033855348
1864,177206.75033855348
1865,253881.28013885042
1866,243426.06804174537
1867,214262.07905766976
1868,251957.92033434124
1869,190075.89414717737
1870,192256.39570613392
1871,206300.13938330865
1872,186045.10965682473
1873,221383.86997317386
1874,155738.20297360374
1875,193012.76650313605
1876,208786.39880457445
1877,203959.91402567632
1878,195557.90862599574
1879,129674.35025652885
1880,129312.1100754434
1881,229835.83242025494
1882,229612.51987082555
1883,209698.25257943105
1884,213462.84267354282
1885,193060.50655429446
1886,250264.52175310158
1887,198383.49217405013
1888,222609.89818574177
1889,181416.8730388429
1890,106388.1005283264
1891,131723.59754848055
1892,105633.21764053094
1893,116276.67622547742
1894,137693.94964474486
1895,143766.73265987224
1896,125320.18318071493
1897,112483.90136675374
1898,124769.20038217948
1899,164612.02964276995
1900,175922.67824132013
1901,145095.3565946039
1902,187462.2068551099
1903,192147.13925141995
1904,143757.15447883194
1905,202149.66978301093
1906,121664.82762683905
1907,245205.97877762077
1908,116592.71960170602
1909,122052.43216089482
1910,119280.15015933829
1911,207313.9639241353
1912,305699.6764981716
1913,134742.8287086123
1914,55236.985103014296
1915,246862.1892357962
1916,64315.067882644435
1917,212774.30698741158
1918,149835.93329538783
1919,167660.21051995506
1920,169125.47303534957
1921,312030.40894691687
1922,255461.5223637587
1923,270588.24746092927
1924,209322.5827790212
1925,228105.23504785157
1926,294150.7543844791
1927,131019.7543215143
1928,173787.88928815303
1929,128880.66576340326
1930,176972.3049977118
1931,148271.18682061273
1932,153351.21371097228
1933,167096.2219059034
1934,206748.26771217363
1935,170254.1596200438
1936,206748.26771217363
1937,200312.589062834
1938,184651.9729344096
1939,257798.76008108663
1940,209635.57354093957
1941,183600.39428976848
1942,179161.4981121812
1943,204244.37408860118
1944,296049.01513561525
1945,312978.7495763789
1946,130198.9995038856
1947,266548.86983642075
1948,147024.39529997017
1949,230348.43597963694
1950,165742.96229854913
1951,240197.66180086465
1952,206916.3460389163
1953,156031.8271184421
1954,203628.51839149045
1955,163018.95037788065
1956,217619.45475320978
1957,175572.43729974076
1958,258955.91264947018
1959,140322.25795462422
1960,126411.70877624667
1961,118293.37278739695
1962,104417.09084471829
1963,102949.67630242389
1964,109253.75412182121
1965,151854.25649666696
1966,130195.53374832422
1967,275181.46115768404
1968,422121.93174150126
1969,325383.1816371762
1970,381525.6080702335
1971,346729.4753602619
1972,330923.6988067918
1973,264100.2949232415
1974,290061.3384798727
1975,424530.2569452581
1976,271651.7520097529
1977,361711.0577300119
1978,408486.8929147694
1979,314349.2086121907
1980,230203.8423481218
1981,296419.39283924276
1982,232058.70780089183
1983,232058.70780089183
1984,190054.97250798062
1985,199803.16539515016
1986,196966.75174587412
1987,191012.50017004853
1988,195812.04295205788
1989,202783.02168298082
1990,203503.12554451704
1991,236972.84860659487
1992,214393.36408589513
