Id,SalePrice
1461,119894.24948881216
1462,149905.89012677374
1463,173008.92400760678
1464,194882.2644919894
1465,192342.6371644659
1466,171231.76834946783
1467,178597.11357806175
1468,163571.49883653142
1469,193162.3633330309
1470,119501.29351987856
1471,189989.81524836912
1472,99851.69605774469
1473,96739.4467206915
1474,146440.58434522332
1475,122853.16573851835
1476,363006.0801537187
1477,236174.6927815529
1478,278363.5577426116
1479,281627.7913144888
1480,428094.5184587964
1481,326884.8852709821
1482,206276.98759829113
1483,165446.51007549546
1484,164060.94306065518
1485,177673.25211070734
1486,194288.3969084321
1487,332908.09171957936
1488,242569.74397304526
1489,192773.55063856122
1490,228748.83698342158
1491,190850.70202155356
1492,89144.52344607099
1493,175202.35834573937
1494,293334.3723285595
1495,292473.6005309579
1496,235040.50397161202
1497,178875.59482677624
1498,165169.41572554412
1499,161883.68252637843
1500,151672.63486040913
1501,170405.68016093626
1502,149651.72610173532
1503,278496.059430891
1504,242993.19196780922
1505,229743.08485344023
1506,193941.40972883833
1507,255057.4739238774
1508,200053.83919520903
1509,161872.53387034367
1510,144783.94978438108
1511,152672.17305563638
1512,173957.42719754853
1513,146743.2702577416
1514,155509.95091040435
1515,204862.32919064694
1516,149549.1006075594
1517,169084.30326936036
1518,135481.31684165625
1519,215320.7243912043
1520,130992.73472792248
1521,134252.15105273342
1522,175410.14585396336
1523,110488.16052849335
1524,123082.10834022427
1525,124351.53284000498
1526,110728.41788703267
1527,105190.26843160288
1528,139273.1599667055
1529,150583.10831519362
1530,195394.58199917688
1531,103246.03704491923
1532,99088.52874632251
1533,144314.6063796388
1534,123161.78233828009
1535,147633.57021368123
1536,109650.30550017885
1537,65295.62221641504
1538,151240.54035278034
1539,187543.70148063966
1540,92546.90946726013
1541,136671.48847901088
1542,136193.9963309144
1543,200638.5852530056
1544,83022.16057505006
1545,112110.62559892105
1546,128891.79883451636
1547,124203.27312117271
1548,132612.82679546197
1549,118211.36801770804
1550,130492.85514291239
1551,112258.10312962154
1552,132463.9963944462
1553,139492.92242566118
1554,119827.60132978599
1555,158800.1381196134
1556,86103.61697543223
1557,100069.30671926189
1558,98958.92265054336
1559,68426.94748375138
1560,130647.15652963839
1561,129674.84883829094
1562,131236.36108077902
1563,123459.57788666426
1564,155133.55947487193
1565,143035.6214376416
1566,228743.51168702403
1567,75751.29534140066
1568,228442.2697687653
1569,124096.21012682722
1570,134792.41740513762
1571,121395.7740982634
1572,146291.61851443388
1573,234018.35467039896
1574,115643.98785187543
1575,226669.84461567272
1576,238505.43477663284
1577,183103.06502199886
1578,139891.81975107398
1579,141891.4026426887
1580,196675.44299703813
1581,144083.5625938354
1582,126334.90777385396
1583,317131.3902228467
1584,220383.93998620575
1585,138267.8931866173
1586,73490.42974683132
1587,102111.09355184245
1588,152815.19695574613
1589,97693.7573585262
1590,135804.94306753858
1591,94779.35025908022
1592,114581.25965931045
1593,125003.30484021959
1594,123144.76884475688
1595,105809.31993429505
1596,225782.58901124276
1597,186923.57403468093
1598,206049.5420141007
1599,174861.16552281711
1600,166460.35940980897
1601,68905.46023194685
1602,114608.38133827865
1603,74083.13497449191
1604,265991.83592790476
1605,245336.9534766335
1606,169564.55266768535
1607,186167.49025801977
1608,212317.04245763904
1609,182718.67567410975
1610,146153.72473683365
1611,133877.26083471096
1612,168793.0251091276
1613,166106.69514894686
1614,128630.89149496394
1615,91551.30878061913
1616,78307.77442568768
1617,95248.16749884517
1618,128949.13473070087
1619,137187.28575445712
1620,169596.9274980371
1621,134730.8688601068
1622,142742.33782307483
1623,271677.6853494671
1624,208967.52125695575
1625,118065.8277403249
1626,168131.85636021936
1627,187982.99420921542
1628,273502.32286388386
1629,179180.84882856588
1630,350650.1906815262
1631,218690.63667377614
1632,234431.0295434441
1633,169240.05752907437
1634,180865.67984685197
1635,173229.03502662329
1636,152779.17383549878
1637,198583.33605351482
1638,186350.89495378168
1639,186641.21845342428
1640,255094.4988645017
1641,183324.05669311385
1642,226503.76572529992
1643,220011.87566005264
1644,234354.42433297753
1645,203496.32128547854
1646,156536.50713696954
1647,160989.59228775196
1648,130791.42531123581
1649,137621.51104719116
1650,113080.4629904195
1651,121503.36219520497
1652,100056.54465629096
1653,100287.34483154656
1654,144510.10427538422
1655,142121.88811165074
1656,139385.103235871
1657,145619.98141302363
1658,140976.62133132725
1659,129940.15663315105
1660,151950.2508648479
1661,430963.55141368264
1662,406742.8484789796
1663,380995.13504935027
1664,343382.4222680204
1665,296071.8021663075
1666,313138.4633979659
1667,374691.28018430324
1668,331107.87201245024
1669,290936.904822806
1670,343734.48646912177
1671,254087.3871254317
1672,443139.45967734366
1673,286682.14719063474
1674,244568.74038616187
1675,185287.7292438078
1676,185124.2817773366
1677,213827.8824370935
1678,459139.33524025726
1679,388874.0513329287
1680,327381.2638319815
1681,238281.62842208153
1682,302288.516713312
1683,182219.831558919
1684,175881.77789571462
1685,171704.64657894656
1686,170257.43466281216
1687,168258.77991071242
1688,188872.3124067477
1689,194476.3697601296
1690,198798.39229266116
1691,184239.23544542558
1692,261028.814689956
1693,161966.01592135234
1694,180728.08400799707
1695,166605.84639361475
1696,276224.99488195725
1697,172335.27214762263
1698,354716.2762742677
1699,310097.91011406045
1700,248581.94668291448
1701,269122.82310798456
1702,235257.40112695063
1703,240614.8202524944
1704,284616.97774444695
1705,233783.77423112682
1706,411035.86562259786
1707,208354.0283825652
1708,199453.2670146849
1709,264335.28053437424
1710,221824.5025660464
1711,261730.77416583698
1712,262787.2175715007
1713,273323.7696872059
1714,223589.89610728345
1715,202212.03379120887
